x_0,x_1,y
1.918673247187429,9.6582216115322,1.1355526
3.2337156211552074,4.32497878330132,1.6857895
2.26656402226988,3.1181613308525957,1.3020694
3.5499630583193733,5.061418628402441,1.7916182
0.6942384274609337,4.3951168863291015,0.39981306
5.190597909082704,1.0566468426174391,2.237995
0.676125635922149,6.408263146902062,0.3878096
8.003565078223616,2.160381825095996,2.767709
2.3371208191043302,6.195879548978295,1.3337479
5.400119146045106,6.502010923981533,2.2856379
8.800790875614583,1.520248531286481,2.8858757
6.5087736904719415,0.6134962711066816,2.5126996
5.329577865513353,7.807615860684399,2.269787
3.243337531153756,4.5980042376932015,1.6891314
3.330019130581979,0.5816379550547579,1.7188811
6.694869551981901,9.948663171697671,2.5472684
9.941393612211675,0.5778056099636664,3.0383394
6.618391898493786,6.950352288585532,2.5331714
5.577834173700249,9.836789252634135,2.3247535
7.306505102392461,2.391801042159256,2.6548977
4.652056122837181,1.4224936868719618,2.107114
0.6014234260078521,1.213849394224289,0.33859086
5.6229681587790985,3.0327514756759557,2.334507
9.576252845053801,1.010458110106467,2.9914331
1.7530294235765964,6.9216134169413195,1.0497372
6.900048908206657,0.6229179813006269,2.5843613
2.0093368865905648,5.094221281497897,1.1806803
5.3582768447308124,9.966968538529768,2.2762587
0.9667644964671962,8.139702695060189,0.58035105
4.503709362581851,6.152194382310109,2.0686965
7.561633288952461,3.062536207866117,2.6973176
3.4757152423898208,6.238958362916385,1.76749
6.64911724487218,5.270414639116517,2.5388532
7.954499607897292,4.260833838903714,2.760077
9.271778194794527,1.3071037674019947,2.9509945
2.3464208185545354,8.866042152404667,1.3378739
3.993159158093081,4.497846488213225,1.9274251
1.5241601333041743,1.9462251182076507,0.9236556
9.924835021583752,3.677593508772896,3.0362482
9.270009679242953,4.1412975252892705,2.9507558
5.399571302805596,8.275378955668742,2.2855155
8.420332943764212,7.336143805614021,2.8308072
5.209579772720422,7.693048936413398,2.242382
6.2358568800275975,0.11031264428647214,2.4603095
0.8912443211601662,4.161539981797615,0.5306467
7.552704204968079,4.813441516353237,2.6958559
1.2771348363523483,0.19192276823056686,0.7775217
8.260676302525283,2.598132087450342,2.806992
7.820280876703859,7.60289823122135,2.738971
7.087446977429765,1.3710970572899905,2.617352
0.36160380524762115,5.353101314525917,0.18742016
3.031283559453286,2.152018720172375,1.6135613
2.631125699108429,0.12120774643893273,1.4589212
3.6013640747151907,2.412014575995415,1.8080775
0.8764274676383854,9.758737549100537,0.52084476
9.369578230310628,8.015371118829895,2.9641201
5.538022407123763,9.595766443210334,2.3160903
3.0552431065802352,4.878540439263625,1.6223068
3.969815170742834,1.097361986775035,1.9205996
4.472025405048356,5.47959488973693,2.0603468
6.005943333606173,4.543773345599609,2.414505
5.156794276964978,8.44357082739616,2.2301462
9.193919732144174,0.9808258078424459,2.9404504
4.969634829058302,4.882411370217782,2.1858346
9.921580148233126,1.5004866469398426,3.0358367
8.514249577450958,3.2467592689005995,2.8446171
2.085105143573358,7.373570773877996,1.217434
9.305952146439163,4.7601812936876655,2.955596
1.163663978854761,3.7588828514576935,0.7070173
8.174497084911916,3.944762785700353,2.7939553
3.806232934765801,4.594467684059866,1.8717836
8.779743204450694,7.850165438370569,2.8828888
8.680566901074503,8.920846889402345,2.8687227
8.059254001176212,9.553346865039282,2.7763176
7.900304363070614,7.869033862552951,2.7515955
3.046791390980408,3.1540689574801273,1.619228
0.8091928305125218,6.881347060865421,0.47622854
4.029801787651614,4.376031240553919,1.9380705
1.7352451498650867,2.5467062204605115,1.0402571
6.9495108890246176,8.408715794259226,2.5931494
3.4609972653778556,0.38426348962324997,1.7626566
9.756102008599148,9.017619921354235,3.0147467
6.40972077345332,4.614774646247342,2.4939241
8.224805636343609,6.3720147680828045,2.8015814
1.3252467274184843,6.593539222057827,0.8067922
8.620144822726225,8.951177407065364,2.8600163
9.227571905133944,6.366696821672074,2.945018
4.870619188189359,6.139335847600618,2.161784
6.062529377509774,0.6665204056068996,2.4259262
7.648098009029955,5.18408021945204,2.7113893
1.7483862726041255,1.5016900081704165,1.0472672
5.0256607646344245,7.374337687214856,2.1992543
3.986630277723131,5.122219208126745,1.9255196
1.4637399216224911,6.802277792083533,0.88887495
3.6753442229153146,0.41672900602384266,1.8314258
0.6817230938549357,0.8479201604580322,0.39151692
0.25811906949486985,7.163233880626823,0.12773369
1.3516628915482276,0.7208433599867337,0.8226997
9.631151115891738,0.712567277652586,2.9985936
5.49529535895017,0.1210847523488745,2.3067293
