x_0,x_1,y
3.745401188473625,0.3142918568673425,70.31403
9.50714306409916,6.364104112637804,959.20337
7.319939418114051,3.143559810763267,453.11487
5.986584841970366,5.085706911647028,256.3802
1.5601864044243652,9.07566473926093,7.7921453
1.5599452033620265,2.4929222914887497,7.78939
0.5808361216819946,4.103829230356297,1.1141638
8.661761457749352,7.555511385430487,733.54614
6.011150117432088,2.2879816549162246,259.35153
7.080725777960454,0.7697990982879299,412.22147
0.20584494295802447,2.8975145291376805,0.25693917
9.699098521619943,1.6122128725400442,1016.1902
8.324426408004218,9.29697652342573,654.4706
2.1233911067827616,8.08120379564417,16.206104
1.8182496720710062,6.334037565104235,11.135473
1.8340450985343382,8.714605901877178,11.366983
3.0424224295953772,8.036720768991145,40.460434
5.247564316322379,1.8657005888603584,177.28632
4.319450186421157,8.925589984899778,103.56789
2.9122914019804194,5.393422419156507,36.094162
6.118528947223795,8.074401551640625,272.6106
1.3949386065204183,8.960912999234932,6.0551386
2.9214464853521815,3.1800347497186388,36.390404
3.663618432936917,1.1005192452767676,66.25917
4.56069984217036,2.279351625419417,120.22316
7.851759613930136,4.271077886262563,553.5639
1.9967378215835974,8.18014765922493,13.944617
5.142344384136116,8.607305832563434,167.5687
5.924145688620425,0.06952130531190703,248.93051
0.46450412719997725,5.107473025775658,0.78049153
6.075448519014383,4.17411003148779,267.23785
1.7052412368729153,2.2210781047073027,9.571671
0.6505159298527952,1.198653673336828,1.3489664
9.488855372533333,3.3761517140362796,953.88837
9.656320330745594,9.429097039125192,1003.2998
8.08397348116461,3.2320293202075523,601.72736
3.0461376917337066,5.187906217433661,40.590065
0.9767211400638387,7.030189588951778,2.8624818
6.842330265121569,3.63629602379294,374.0005
4.4015249373960135,9.717820827209607,109.04755
1.2203823484477883,9.624472949421111,4.5272713
4.951769101112702,2.5178229582536416,150.88925
0.34388521115218396,4.972485058923855,0.5028091
9.093204020787821,3.0087830981676964,843.6635
2.587799816000169,2.848404943774676,26.614246
6.62522284353982,0.36886947354532795,341.32355
3.1171107608941098,6.095643339798968,43.12052
5.200680211778108,5.026790232288615,172.91093
5.4671027934327965,0.5147875124998935,198.76372
1.8485445552552704,2.7864646423661146,11.582355
9.695846277645586,9.082658859666537,1015.2063
7.7513282336111455,2.395618906669724,533.55817
9.394989415641891,1.448948720912231,926.9173
8.948273504276488,4.89452760277563,805.52246
5.978999788110851,9.856504541106007,255.46735
9.218742350231167,2.4205527151150044,877.6607
0.884925020519195,6.721355474058786,2.3609953
1.959828624191452,7.616196153287175,13.328318
0.45227288910538066,2.3763754399239967,0.7493364
3.2533033076326436,7.282163486118596,48.27019
3.8867728968948203,3.677831327192532,77.711266
2.713490317738959,6.3230583059357945,30.05603
8.287375091519294,6.335297107608947,646.1497
3.567533266935893,5.357746840747585,61.69987
2.8093450968738076,0.902897700544083,32.874294
5.426960831582485,8.35302495589238,194.7132
1.4092422497476265,3.2078006497173583,6.19391
8.021969807540398,1.8651851039985423,588.60376
0.7455064367977082,0.40775141554763916,1.7156237
9.868869366005173,5.908929431882418,1068.4379
7.722447692966574,6.775643618422825,527.89606
1.987156815341724,0.16587828927856152,13.782819
0.05522117123602399,5.12093058299281,0.058438938
8.154614284548341,2.2649577519793795,616.9157
7.068573438476172,6.451727904094499,410.21268
7.2900716804098735,1.7436642900499144,447.86713
7.712703466859457,6.90937738102466,525.9948
0.7404465173409036,3.867353463005374,1.6946656
3.5846572854427263,9.367299887367345,62.49644
1.1586905952512971,1.3752094414599325,4.0568705
8.631034258755935,3.410663510502585,726.0925
6.232981268275579,1.1347352124058907,287.2347
3.308980248526492,9.246936182785628,50.489513
0.6355835028602363,8.77339353380981,1.2963042
3.109823217156622,2.579416277151556,42.855927
3.2518332202674705,6.59984046034179,48.2125
7.29606178338064,8.172222002012159,448.91632
6.3755747135521315,5.5520081159946235,306.17758
8.872127425763265,5.296505783560065,785.9531
4.722149251619493,2.418522909004517,132.3186
1.195942459383017,0.9310276780589921,4.3367515
7.13244787222995,8.972157579533267,420.84482
7.607850486168974,9.004180571633304,505.82498
5.612771975694963,6.33101457273268,213.93631
7.70967179954561,3.390297910487007,525.4042
4.937955963643907,3.492095746126609,149.72557
5.227328293819941,7.259556788702394,175.38882
4.275410183585496,8.971102599525771,100.70533
0.2541912674409519,8.870864242651173,0.3352286
1.0789142699330445,7.798755458576238,3.4988868
