x_0,x_1,y
2.6170568373590597,9.150900684070432,1.384656
2.469787990719998,5.3302886724614,0.48519027
9.062545805210366,1.57954822835348,0.95685464
2.495461998495061,6.958991181688025,-0.36243144
2.71949726128631,7.9326135043825445,0.5040362
7.593982624179637,3.1676167706752665,0.3943279
4.4973984245054,8.57179256998753,-1.9157325
7.767105569551812,9.061432547657663,1.4114178
0.6536615756438524,2.769044873778089,1.5907801
4.875711936733843,9.83521472715222,-0.3752173
0.3361360018328263,1.4071152804875842,1.2472904
0.6265320345535452,2.0201566840249,-0.2208889
9.06437453344411,1.8422483923802613,0.10303306
1.3924537111759516,8.939897100078705,0.0019187593
5.324206822752171,6.542925523249618,-1.7402984
4.110956026007066,1.5210428322227287,-0.087931074
3.4734332625884266,4.40323418368349,0.1874216
8.998333456872725,6.15298025069802,0.573008
0.218233967754895,0.8346408498938329,0.85813874
6.637896861755891,8.824163684073387,0.9713984
9.633944342135504,8.036035354415352,0.7770446
5.60168183461842,5.052067735766382,-0.24917446
9.368224620330919,9.671266152591704,-0.59863394
0.5225787928602377,4.177609792750997,-0.48584187
4.187933190741614,9.841103190364977,-0.34969458
2.6015779096205116,6.67919998803627,1.1028209
7.3082096498072975,6.346712732539414,1.3858639
9.812970904972467,1.65954895295785,-0.00065080303
2.565300624442478,8.81927758304644,1.2339555
6.5417460147407445,4.2748968792061515,-0.28798816
1.9809763275974013,1.6223340578247936,1.4048989
5.653302545716099,0.1260751997575904,-0.57315576
4.639324866883362,5.597556836383825,-1.0805198
9.72005329631537,5.2739962212267635,0.15231545
6.085272726964666,7.193536223691586,0.799391
3.495063720868188,8.902580530178021,-1.0026219
1.1409578488793337,0.7940658464302952,1.4986145
1.5124682873493456,7.314964903403624,0.8968379
2.2531692995123507,1.8741194409758222,0.41378152
2.50966661340298,8.581770531571639,-0.39302862
8.506160578411379,8.19063513861656,-0.10229114
5.612227882825249,5.407937549855443,-1.4474434
5.233909113743664,7.102427986233115,-0.6890164
1.1476887186921747,3.1435011318374837,0.4707197
8.60139693349435,4.7116789893281465,0.5261912
7.228143032084837,8.216368977104716,-0.18889695
0.6766836190000158,4.592651971732139,1.4087268
7.078350972297686,3.577982653254418,0.9473956
5.4353821734264605,4.942124472502999,-1.400256
0.8172534574677826,8.282492524372184,0.23642471
4.583006415286564,3.3520804737087273,-1.9627727
4.8469628713004695,1.737615931357438,-0.8689796
1.6577454016327575,7.120140203307807,1.4139237
9.456981470002823,8.259782127080818,-0.80992234
8.49975371480662,1.0063747852353333,1.6469479
6.690223373291083,2.3987411275594472,-0.10897452
4.622955610006072,1.419719897609939,-0.09331032
4.1176554158450855,3.4794141158216663,-1.2722889
6.509734671509541,4.503509789054126,1.2150058
5.4543186940690545,7.4882633696330645,-1.1941304
0.6227310588188562,6.511475848816741,-0.41667005
5.125026487703317,6.2092856747843115,-0.16076303
8.064036172328395,3.523749466096544,0.82901615
4.59239877596958,8.4144755308476,0.00028752926
0.5195657755426841,4.712871673981645,0.27826306
7.862781993840331,9.791049380151545,1.9989002
2.013637821359744,6.3414213829573685,1.49032
2.5862083488803878,1.2626474156450274,1.5269942
1.647063534322959,6.7617756207543405,1.9829278
3.302150648714975,3.25104015431699,-1.0703659
7.56751505688635,6.8632719668609745,0.9786348
5.193858595039373,0.6964114816240574,-0.42011675
2.048812741507126,1.7488143717595939,0.971054
8.778300781520409,8.557372589057863,-0.22363342
8.795818549515293,2.271795570235149,-0.31272286
8.70578425046007,8.3704112524294,1.4713134
2.3879621138153926,2.792760884544104,1.6828077
4.512393441809881,6.428819100587076,-1.44982
9.849896561408752,6.9415057350983105,-1.2850834
7.7201247630999035,5.126547531450529,1.9033065
0.2716742122555982,3.053106766967313,0.37147793
0.6520459126049205,2.126443763710961,-0.37507197
4.639313768123328,0.3318935456242622,-0.8874005
9.092202058615602,3.039464012407238,0.5118372
5.387017979527142,6.53162790531283,-1.7496871
4.9781250803429025,9.383048184484826,-0.8879766
1.0547369995663058,8.71204482263052,1.350513
6.5678010472429404,7.660647765353026,1.1248093
8.221031606002255,7.884473432532987,0.31481194
3.8042000750756233,6.649849034759953,-0.3792256
7.756118509253275,2.60286857566003,1.4673753
9.644766539008117,9.071950307058298,0.36189938
2.037664591276891,6.707323119058341,1.737619
5.233296311947413,5.6044063098044,-0.8739244
2.8713795808457556,1.1098946921348107,1.2100477
7.9285441903383935,4.470555438064254,1.9043078
5.775933658811575,4.6035827120192625,0.23030646
6.345824175503037,8.645636095226699,-0.5435435
7.979141596158941,5.466482201877884,-0.0071268193
3.959704726624549,3.8040054897040965,0.21511431
